"URL","CATEGORY"
"http://en.wikipedia.org/wiki/JAS-39_Gripen","Saab aircraft"
"http://en.wikipedia.org/wiki/JAS-39_Gripen","Swedish fighter aircraft 1980-1989"
"http://en.wikipedia.org/wiki/Jacint_Verdaguer","1845 births"
"http://en.wikipedia.org/wiki/Jacint_Verdaguer","1902 deaths"
"http://en.wikipedia.org/wiki/Jacint_Verdaguer","Catalan-language poets"
"http://en.wikipedia.org/wiki/Jacint_Verdaguer","Spanish poets"
"http://en.wikipedia.org/wiki/Jack_Albertson","1907 births"
"http://en.wikipedia.org/wiki/Jack_Albertson","1981 deaths"
"http://en.wikipedia.org/wiki/Jack_Albertson","American character actors"
"http://en.wikipedia.org/wiki/Jack_Albertson","American dancers"
"http://en.wikipedia.org/wiki/Jack_Albertson","American film actors"
"http://en.wikipedia.org/wiki/Jack_Albertson","American stage actors"
"http://en.wikipedia.org/wiki/Jack_Albertson","American television actors"
"http://en.wikipedia.org/wiki/Jack_Albertson","Best Supporting Actor Academy Award winners"
"http://en.wikipedia.org/wiki/Jack_Albertson","Colorectal cancer deaths"
"http://en.wikipedia.org/wiki/Jack_Albertson","Entertainers who died in their 70s"
"http://en.wikipedia.org/wiki/Jack_Albertson","Hollywood Walk of Fame"
"http://en.wikipedia.org/wiki/Jack_Albertson","Jewish American actors"
"http://en.wikipedia.org/wiki/Jack_Albertson","People from Massachusetts"
"http://en.wikipedia.org/wiki/Jack_Albertson","The Twilight Zone actors"
"http://en.wikipedia.org/wiki/Jack_Albertson","Vaudeville performers"
"http://en.wikipedia.org/wiki/Jack_Benny","1894 births"
"http://en.wikipedia.org/wiki/Jack_Benny","1974 deaths"
"http://en.wikipedia.org/wiki/Jack_Benny","Academy Awards hosts"
"http://en.wikipedia.org/wiki/Jack_Benny","American World War I veterans"
"http://en.wikipedia.org/wiki/Jack_Benny","American film actors"
"http://en.wikipedia.org/wiki/Jack_Benny","American radio personalities"
"http://en.wikipedia.org/wiki/Jack_Benny","American stand-up comedians"
"http://en.wikipedia.org/wiki/Jack_Benny","American television actors"
"http://en.wikipedia.org/wiki/Jack_Benny","Elks"
"http://en.wikipedia.org/wiki/Jack_Benny","Entertainers who died in their 80s"
"http://en.wikipedia.org/wiki/Jack_Benny","Film actors"
"http://en.wikipedia.org/wiki/Jack_Benny","Hollywood Walk of Fame"
"http://en.wikipedia.org/wiki/Jack_Benny","Jewish American actors"
"http://en.wikipedia.org/wiki/Jack_Benny","Jewish American comedians"
"http://en.wikipedia.org/wiki/Jack_Benny","Pancreatic cancer deaths"
"http://en.wikipedia.org/wiki/Jack_Benny","Peabody Award winners"
"http://en.wikipedia.org/wiki/Jack_Benny","People from Chicago"
"http://en.wikipedia.org/wiki/Jack_Benny","People from Illinois"
"http://en.wikipedia.org/wiki/Jack_Benny","United States Navy officers"
"http://en.wikipedia.org/wiki/Jack_Benny","Vaudeville performers"
"http://en.wikipedia.org/wiki/Jack_Benny","Zeta Beta Tau brothers"
"http://en.wikipedia.org/wiki/Jack_Buck","1924 births"
"http://en.wikipedia.org/wiki/Jack_Buck","2002 deaths"
"http://en.wikipedia.org/wiki/Jack_Buck","ABC Sports"
"http://en.wikipedia.org/wiki/Jack_Buck","American Football League"
"http://en.wikipedia.org/wiki/Jack_Buck","American World War II veterans"
"http://en.wikipedia.org/wiki/Jack_Buck","American poets"
"http://en.wikipedia.org/wiki/Jack_Buck","American radio personalities"
"http://en.wikipedia.org/wiki/Jack_Buck","American sports announcers"
"http://en.wikipedia.org/wiki/Jack_Buck","Arizona Cardinals"
"http://en.wikipedia.org/wiki/Jack_Buck","CBS Sports"
"http://en.wikipedia.org/wiki/Jack_Buck","Deaths by pneumonia"
"http://en.wikipedia.org/wiki/Jack_Buck","Diabetics"
"http://en.wikipedia.org/wiki/Jack_Buck","Ford Frick Award"
"http://en.wikipedia.org/wiki/Jack_Buck","Lung cancer deaths"
"http://en.wikipedia.org/wiki/Jack_Buck","Major League Baseball announcers"
"http://en.wikipedia.org/wiki/Jack_Buck","Major League Baseball on ABC"
"http://en.wikipedia.org/wiki/Jack_Buck","Major League Baseball on CBS"
"http://en.wikipedia.org/wiki/Jack_Buck","Major League Baseball on NBC"
"http://en.wikipedia.org/wiki/Jack_Buck","Monday Night Football"
"http://en.wikipedia.org/wiki/Jack_Buck","NBC Sports"
"http://en.wikipedia.org/wiki/Jack_Buck","National Basketball Association broadcasters"
"http://en.wikipedia.org/wiki/Jack_Buck","National Hockey League broadcasters"
"http://en.wikipedia.org/wiki/Jack_Buck","Ohio State Buckeyes football"
"http://en.wikipedia.org/wiki/Jack_Buck","Ohio State Buckeyes men's basketball"
"http://en.wikipedia.org/wiki/Jack_Buck","Ohio State University alumni"
"http://en.wikipedia.org/wiki/Jack_Buck","Parkinson's disease sufferers"
"http://en.wikipedia.org/wiki/Jack_Buck","People from Cleveland"
"http://en.wikipedia.org/wiki/Jack_Buck","People from Massachusetts"
"http://en.wikipedia.org/wiki/Jack_Buck","People from St. Louis"
"http://en.wikipedia.org/wiki/Jack_Buck","Recipients of the Purple Heart medal"
"http://en.wikipedia.org/wiki/Jack_Buck","St. Louis Blues"
"http://en.wikipedia.org/wiki/Jack_Buck","St. Louis Cardinals"
"http://en.wikipedia.org/wiki/Jack_Buck","St. Louis Walk of Fame"
"http://en.wikipedia.org/wiki/Jack_Buck","The NFL on CBS"
"http://en.wikipedia.org/wiki/Jack_Buck","The NFL on NBC"
"http://en.wikipedia.org/wiki/Jack_Buck","United States Army soldiers"
"http://en.wikipedia.org/wiki/Jack_Cole_%28artist%29","1914 births"
"http://en.wikipedia.org/wiki/Jack_Cole_%28artist%29","1958 deaths"
"http://en.wikipedia.org/wiki/Jack_Cole_%28artist%29","American comics artists"
"http://en.wikipedia.org/wiki/Jack_Cole_%28artist%29","Artists who committed suicide"
"http://en.wikipedia.org/wiki/Jack_Cole_%28artist%29","Eisner Award winners"
"http://en.wikipedia.org/wiki/Jack_Johnson_%28boxer%29","1878 births"
"http://en.wikipedia.org/wiki/Jack_Johnson_%28boxer%29","1946 deaths"
"http://en.wikipedia.org/wiki/Jack_Johnson_%28boxer%29","Accidental deaths"
"http://en.wikipedia.org/wiki/Jack_Johnson_%28boxer%29","African American boxers"
"http://en.wikipedia.org/wiki/Jack_Johnson_%28boxer%29","Heavyweights"
"http://en.wikipedia.org/wiki/Jack_Johnson_%28boxer%29","People from Houston"
"http://en.wikipedia.org/wiki/Jack_Johnson_%28boxer%29","Road accident victims"
"http://en.wikipedia.org/wiki/Jack_Johnson_%28boxer%29","Vaudeville performers"
"http://en.wikipedia.org/wiki/Jack_Johnson_%28boxer%29","World boxing champions"
"http://en.wikipedia.org/wiki/Jack_Kerouac","1922 births"
"http://en.wikipedia.org/wiki/Jack_Kerouac","1969 deaths"
"http://en.wikipedia.org/wiki/Jack_Kerouac","American World War II veterans"
"http://en.wikipedia.org/wiki/Jack_Kerouac","American novelists"
"http://en.wikipedia.org/wiki/Jack_Kerouac","American poets"
"http://en.wikipedia.org/wiki/Jack_Kerouac","American writers"
"http://en.wikipedia.org/wiki/Jack_Kerouac","Beat writers"
"http://en.wikipedia.org/wiki/Jack_Kerouac","Buddhists"
"http://en.wikipedia.org/wiki/Jack_Kerouac","Columbia University alumni"
"http://en.wikipedia.org/wiki/Jack_Kerouac","French Americans"
"http://en.wikipedia.org/wiki/Jack_Kerouac","Greenwich Village scene"
"http://en.wikipedia.org/wiki/Jack_Kerouac","Jack Kerouac"
"http://en.wikipedia.org/wiki/Jack_Kerouac","People from Massachusetts"
"http://en.wikipedia.org/wiki/Jack_Kerouac","Roman Catholic writers"
"http://en.wikipedia.org/wiki/Jack_Kerouac","Western mystics"
"http://en.wikipedia.org/wiki/Jack_Kirby","1917 births"
"http://en.wikipedia.org/wiki/Jack_Kirby","1994 deaths"
"http://en.wikipedia.org/wiki/Jack_Kirby","Captain America artists"
"http://en.wikipedia.org/wiki/Jack_Kirby","Comics artists"
"http://en.wikipedia.org/wiki/Jack_Kirby","Comics writers"
"http://en.wikipedia.org/wiki/Jack_Kirby","Eisner Award winners"
"http://en.wikipedia.org/wiki/Jack_Kirby","Golden Age comics creators"
"http://en.wikipedia.org/wiki/Jack_Kirby","Jewish American writers"
"http://en.wikipedia.org/wiki/Jack_Kirby","People from Manhattan"
"http://en.wikipedia.org/wiki/Jack_Kirby","Spider-Man artists"
"http://en.wikipedia.org/wiki/Jack_Kirby","X-Men artists"
"http://en.wikipedia.org/wiki/Jack_Ruby","1911 births"
"http://en.wikipedia.org/wiki/Jack_Ruby","1967 deaths"
"http://en.wikipedia.org/wiki/Jack_Ruby","American World War II veterans"
"http://en.wikipedia.org/wiki/Jack_Ruby","American assassins"
"http://en.wikipedia.org/wiki/Jack_Ruby","Jewish Americans"
"http://en.wikipedia.org/wiki/Jack_Ruby","John F. Kennedy assassination"
"http://en.wikipedia.org/wiki/Jack_Ruby","People from Chicago"
"http://en.wikipedia.org/wiki/Jack_Ruby","People from Illinois"
"http://en.wikipedia.org/wiki/Jack_Vance","1916 births"
"http://en.wikipedia.org/wiki/Jack_Vance","American fantasy writers"
"http://en.wikipedia.org/wiki/Jack_Vance","American mystery writers"
"http://en.wikipedia.org/wiki/Jack_Vance","American novelists"
"http://en.wikipedia.org/wiki/Jack_Vance","American science fiction writers"
"http://en.wikipedia.org/wiki/Jack_Vance","California writers"
"http://en.wikipedia.org/wiki/Jack_Vance","Hugo Award winning authors"
"http://en.wikipedia.org/wiki/Jack_Vance","Living people"
"http://en.wikipedia.org/wiki/Jack_Vance","Nebula Award winning authors"
"http://en.wikipedia.org/wiki/Jack_Vance","Nebula Grand Masters"
"http://en.wikipedia.org/wiki/Jack_Vance","Science Fiction Hall of Fame"
"http://en.wikipedia.org/wiki/Jack_the_Ripper","Jack the Ripper"
"http://en.wikipedia.org/wiki/Jackal","Jackals"
"http://en.wikipedia.org/wiki/Jackie_Robinson","1919 births"
"http://en.wikipedia.org/wiki/Jackie_Robinson","1949 National League All-Stars"
"http://en.wikipedia.org/wiki/Jackie_Robinson","1950 National League All-Stars"
"http://en.wikipedia.org/wiki/Jackie_Robinson","1951 National League All-Stars"
"http://en.wikipedia.org/wiki/Jackie_Robinson","1952 National League All-Stars"
"http://en.wikipedia.org/wiki/Jackie_Robinson","1953 National League All-Stars"
"http://en.wikipedia.org/wiki/Jackie_Robinson","1954 National League All-Stars"
"http://en.wikipedia.org/wiki/Jackie_Robinson","1955 Brooklyn Dodgers World Series Championship Team"
"http://en.wikipedia.org/wiki/Jackie_Robinson","1972 deaths"
"http://en.wikipedia.org/wiki/Jackie_Robinson","African American baseball players"
"http://en.wikipedia.org/wiki/Jackie_Robinson","African American basketball players"
"http://en.wikipedia.org/wiki/Jackie_Robinson","African Americans' rights activists"
"http://en.wikipedia.org/wiki/Jackie_Robinson","American Methodists"
"http://en.wikipedia.org/wiki/Jackie_Robinson","American World War II veterans"
"http://en.wikipedia.org/wiki/Jackie_Robinson","Baseball Hall of Fame"
"http://en.wikipedia.org/wiki/Jackie_Robinson","Baseball Rookies of the Year"
"http://en.wikipedia.org/wiki/Jackie_Robinson","Baseball players who have hit for the cycle"
"http://en.wikipedia.org/wiki/Jackie_Robinson","Brooklyn Dodgers players"
"http://en.wikipedia.org/wiki/Jackie_Robinson","Congressional Gold Medal recipients"
"http://en.wikipedia.org/wiki/Jackie_Robinson","Diabetics"
"http://en.wikipedia.org/wiki/Jackie_Robinson","Major League Baseball announcers"
"http://en.wikipedia.org/wiki/Jackie_Robinson","Major League Baseball on ABC"
"http://en.wikipedia.org/wiki/Jackie_Robinson","Major league players from Georgia"
"http://en.wikipedia.org/wiki/Jackie_Robinson","Major league second basemen"
"http://en.wikipedia.org/wiki/Jackie_Robinson","National League batting champions"
"http://en.wikipedia.org/wiki/Jackie_Robinson","Negro League baseball players"
"http://en.wikipedia.org/wiki/Jackie_Robinson","Presidential Medal of Freedom recipients"
"http://en.wikipedia.org/wiki/Jackie_Robinson","Spingarn Medal winners"
"http://en.wikipedia.org/wiki/Jackie_Robinson","UCLA Bruins football players"
"http://en.wikipedia.org/wiki/Jackie_Robinson","UCLA Bruins men's basketball players"
"http://en.wikipedia.org/wiki/Jackie_Robinson","United States Army officers"
"http://en.wikipedia.org/wiki/Jackson_Pollock","1912 births"
"http://en.wikipedia.org/wiki/Jackson_Pollock","1956 deaths"
"http://en.wikipedia.org/wiki/Jackson_Pollock","Abstract expressionist artists"
"http://en.wikipedia.org/wiki/Jackson_Pollock","Accidental deaths"
"http://en.wikipedia.org/wiki/Jackson_Pollock","American painters"
"http://en.wikipedia.org/wiki/Jackson_Pollock","East Hampton (town), New York"
"http://en.wikipedia.org/wiki/Jackson_Pollock","Long Island"
"http://en.wikipedia.org/wiki/Jackson_Pollock","New York artists"
"http://en.wikipedia.org/wiki/Jackson_Pollock","People from Wyoming"
"http://en.wikipedia.org/wiki/Jackson_Pollock","Road accident victims"
"http://en.wikipedia.org/wiki/Jackson_Pollock","Scottish-Americans"
"http://en.wikipedia.org/wiki/Jackson_Pollock","Suffolk County, New York"
"http://en.wikipedia.org/wiki/Jacksonville_Jaguars","Jacksonville Jaguars"
"http://en.wikipedia.org/wiki/Jacob_Grimm","1785 births"
"http://en.wikipedia.org/wiki/Jacob_Grimm","1863 deaths"
"http://en.wikipedia.org/wiki/Jacob_Grimm","German linguists"
"http://en.wikipedia.org/wiki/Jacob_Grimm","German philologists"
"http://en.wikipedia.org/wiki/Jacob_Grimm","German writers"
"http://en.wikipedia.org/wiki/Jacob_Grimm","Indo-Europeanists"
"http://en.wikipedia.org/wiki/Jacob_Grimm","Linguistics"
"http://en.wikipedia.org/wiki/Jacob_Grimm","Romanticism"
"http://en.wikipedia.org/wiki/Jacob_Neusner","1932 births"
"http://en.wikipedia.org/wiki/Jacob_Neusner","Alumni of Lincoln College, Oxford"
"http://en.wikipedia.org/wiki/Jacob_Neusner","Biblical scholars"
"http://en.wikipedia.org/wiki/Jacob_Neusner","Conservative rabbis"
"http://en.wikipedia.org/wiki/Jacob_Neusner","Living people"
"http://en.wikipedia.org/wiki/Jacob_Neusner","Talmudists"
"http://en.wikipedia.org/wiki/Jacob_Riis","American photographers"
"http://en.wikipedia.org/wiki/Jacob_Riis","Danish Americans"
"http://en.wikipedia.org/wiki/Jacob_Riis","Portrait photographers"
"http://en.wikipedia.org/wiki/Jacobus_Henricus_van_%27t_Hoff","1852 births"
"http://en.wikipedia.org/wiki/Jacobus_Henricus_van_%27t_Hoff","1911 deaths"
"http://en.wikipedia.org/wiki/Jacobus_Henricus_van_%27t_Hoff","Dutch Nobel Prize winners"
"http://en.wikipedia.org/wiki/Jacobus_Henricus_van_%27t_Hoff","Dutch chemists"
"http://en.wikipedia.org/wiki/Jacobus_Henricus_van_%27t_Hoff","Dutch physical chemists"
"http://en.wikipedia.org/wiki/Jacobus_Henricus_van_%27t_Hoff","Nobel Prize in Chemistry winners"
"http://en.wikipedia.org/wiki/Jacobus_Henricus_van_%27t_Hoff","Physical chemists"
"http://en.wikipedia.org/wiki/Jacqueline_Bouvier_%28The_Simpsons%29","Simpsons characters"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","1929 births"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","1994 deaths"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","Alumnae of women's colleges"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","American Roman Catholics"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","American socialites"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","Burials at Arlington National Cemetery"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","First Ladies of the United States"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","George Washington University alumni"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","Irish-Americans"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","John F. Kennedy assassination"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","Joseph Campbell"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","Kennedy family"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","Lymphoma deaths"
"http://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis","People from Long Island"
"http://en.wikipedia.org/wiki/Jacques-Louis_David","1748 births"
"http://en.wikipedia.org/wiki/Jacques-Louis_David","1825 deaths"
"http://en.wikipedia.org/wiki/Jacques-Louis_David","Deputies to the French National Convention"
"http://en.wikipedia.org/wiki/Jacques-Louis_David","First French Empire"
"http://en.wikipedia.org/wiki/Jacques-Louis_David","French painters"
"http://en.wikipedia.org/wiki/Jacques-Louis_David","Neoclassical painters"
"http://en.wikipedia.org/wiki/Jacques-Louis_David","People from Paris"
"http://en.wikipedia.org/wiki/Jacques-Louis_David","Propagandists"
"http://en.wikipedia.org/wiki/Jacques-Yves_Cousteau","1910 births"
"http://en.wikipedia.org/wiki/Jacques-Yves_Cousteau","1997 deaths"
"http://en.wikipedia.org/wiki/Jacques-Yves_Cousteau","Croix de guerre recipients"
"http://en.wikipedia.org/wiki/Jacques-Yves_Cousteau","French Navy officers"
"http://en.wikipedia.org/wiki/Jacques-Yves_Cousteau","French World War II people"
"http://en.wikipedia.org/wiki/Jacques-Yves_Cousteau","French marine biologists"
"http://en.wikipedia.org/wiki/Jacques-Yves_Cousteau","Légion d'honneur recipients"
"http://en.wikipedia.org/wiki/Jacques-Yves_Cousteau","Members of the Académie française"
"http://en.wikipedia.org/wiki/Jacques-Yves_Cousteau","Natives of Aquitaine"
"http://en.wikipedia.org/wiki/Jacques-Yves_Cousteau","Oceanographers"
"http://en.wikipedia.org/wiki/Jacques-Yves_Cousteau","Presidential Medal of Freedom recipients"
"http://en.wikipedia.org/wiki/Jacques-Yves_Cousteau","Underwater divers"
"http://en.wikipedia.org/wiki/Jacques_Derrida","1930 births"
"http://en.wikipedia.org/wiki/Jacques_Derrida","2004 deaths"
"http://en.wikipedia.org/wiki/Jacques_Derrida","20th century philosophers"
"http://en.wikipedia.org/wiki/Jacques_Derrida","Algerian Jews"
"http://en.wikipedia.org/wiki/Jacques_Derrida","Algerian-French people"
"http://en.wikipedia.org/wiki/Jacques_Derrida","Alumni of the École Normale Supérieure"
"http://en.wikipedia.org/wiki/Jacques_Derrida","Continental philosophers"
"http://en.wikipedia.org/wiki/Jacques_Derrida","Critical theory"
"http://en.wikipedia.org/wiki/Jacques_Derrida","Deconstruction"
"http://en.wikipedia.org/wiki/Jacques_Derrida","Fascist/Nazi era scholars and writers"
"http://en.wikipedia.org/wiki/Jacques_Derrida","French Jews"
"http://en.wikipedia.org/wiki/Jacques_Derrida","French literary critics"
"http://en.wikipedia.org/wiki/Jacques_Derrida","French philosophers"
"http://en.wikipedia.org/wiki/Jacques_Derrida","Pancreatic cancer deaths"
"http://en.wikipedia.org/wiki/Jacques_Derrida","Psychoanalytic theory"
"http://en.wikipedia.org/wiki/Jacques_Derrida","Rhetoricians"
